USDA,Scientific Name,Root,Web
EUGR5,Euthamia graminifolia,PrairieMoon.com,https://www.prairiemoon.com/solidago-graminifolia-grass-leaved-goldenrod-prairie-moon-nursery.html
EUFI14,Eutrochium fistulosum,PrairieMoon.com,https://www.prairiemoon.com/eupatorium-fistulosum-hollow-joe-pye-weed-prairie-moon-nursery.html
EUPU21,Eutrochium purpureum,PrairieMoon.com,https://www.prairiemoon.com/eupatorium-purpureum-sweet-joe-pye-weed-prairie-moon-nursery.html
FESU3,Festuca subverticillata,PrairieMoon.com,https://www.prairiemoon.com/festuca-subverticillata-nodding-fescue-prairie-moon-nursery.html
FRVI,Fragaria virginiana,PrairieMoon.com,https://www.prairiemoon.com/fragaria-virginiana-wild-strawberry-prairie-moon-nursery.html
FRCA2,Frasera caroliniensis,PrairieMoon.com,https://www.prairiemoon.com/frasera-caroliniensis-american-columbo-prairie-moon-nursery.html
GABI2,Gaura biennis,PrairieMoon.com,https://www.prairiemoon.com/gaura-biennis-biennial-gaura-prairie-moon-nursery.html
GALO3,Gaura longiflora,PrairieMoon.com,https://www.prairiemoon.com/gaura-longiflora-large-flowered-gaura-prairie-moon-nursery.html
GECA5,Geranium carolinianum,PrairieMoon.com,https://www.prairiemoon.com/geranium-carolinianum-carolina-cranesbill-prairie-moon-nursery.html
GEMA,Geranium maculatum,PrairieMoon.com,https://www.prairiemoon.com/geranium-maculatum-wild-geranium-prairie-moon-nursery.html
GLST,Glyceria striata,PrairieMoon.com,https://www.prairiemoon.com/glyceria-striata-fowl-manna-grass-prairie-moon-nursery.html
HEAU,Helenium autumnale,PrairieMoon.com,https://www.prairiemoon.com/helenium-autumnale-sneezeweed-prairie-moon-nursery.html
HEFL,Helenium flexuosum,PrairieMoon.com,https://www.prairiemoon.com/helenium-flexuosum-purple-headed-sneezeweed-prairie-moon-nursery.html
HEAN2,Helianthus angustifolius,PrairieMoon.com,https://www.prairiemoon.com/helianthus-angustifolius-swamp-sunflower
HEDI2,Helianthus divaricatus,PrairieMoon.com,https://www.prairiemoon.com/helianthus-divaricatus-woodland-sunflower-prairie-moon-nursery.html
HEGI,Helianthus giganteus,PrairieMoon.com,https://www.prairiemoon.com/helianthus-giganteus-tall-sunflower-prairie-moon-nursery.html
HEMA2,Helianthus maximiliani,PrairieMoon.com,https://www.prairiemoon.com/helianthus-maximiliani-maximilians-sunflower-prairie-moon-nursery.html
HEMO2,Helianthus mollis,PrairieMoon.com,https://www.prairiemoon.com/helianthus-mollis-downy-sunflower-prairie-moon-nursery.html
HEST,Helianthus strumosus,PrairieMoon.com,https://www.prairiemoon.com/helianthus-strumosus-pale-leaved-sunflower-prairie-moon-nursery.html
HEHE5,Heliopsis helianthoides,PrairieMoon.com,https://www.prairiemoon.com/heliopsis-helianthoides-early-sunflower-prairie-moon-nursery.html
HILA2,Hibiscus laevis,PrairieMoon.com,https://www.prairiemoon.com/hibiscus-laevis-rose-mallow-prairie-moon-nursery.html
HIMO,Hibiscus moscheutos,PrairieMoon.com,https://www.prairiemoon.com/hibiscus-moscheutos-swamp-rose-mallow-prairie-moon-nursery.html
HOLO,Houstonia longifolia,PrairieMoon.com,https://www.prairiemoon.com/houstonia-longifolia-longleaf-bluets-prairie-moon-nursery.html
HYAP,Hydrophyllum appendiculatum,PrairieMoon.com,https://www.prairiemoon.com/hydrophyllum-appendiculatum-great-waterleaf-prairie-moon-nursery.html
HYVI,Hydrophyllum virginianum,PrairieMoon.com,https://www.prairiemoon.com/hydrophyllum-virginianum-virginia-waterleaf-prairie-moon-nursery.html
HYPR,Hypericum prolificum,PrairieMoon.com,https://www.prairiemoon.com/hypericum-prolificum-shrubby-st-johns-wort-prairie-moon-nursery.html
HYPU,Hypericum punctatum,PrairieMoon.com,https://www.prairiemoon.com/hypericum-punctatum-dotted-st-johns-wort-prairie-moon-nursery.html
HYSP2,Hypericum sphaerocarpum,PrairieMoon.com,https://www.prairiemoon.com/hypericum-sphaerocarpum-round-fruited-st-johns-wort-prairie-moon-nursery.html
ILVE,Ilex verticillata,PrairieMoon.com,https://www.prairiemoon.com/ilex-verticillata-winterberry-holly-prairie-moon-nursery.html
IMCA,Impatiens capensis,PrairieMoon.com,https://www.prairiemoon.com/impatiens-capensis-spotted-touch-me-not-prairie-moon-nursery.html
IMPA,Impatiens pallida,PrairieMoon.com,https://www.prairiemoon.com/impatiens-pallida-yellow-jewelweed-prairie-moon-nursery.html
JUCA3,Juncus canadensis,PrairieMoon.com,https://www.prairiemoon.com/juncus-canadensis-canada-rush-prairie-moon-nursery.html
JUDU2,Juncus dudleyi,PrairieMoon.com,https://www.prairiemoon.com/juncus-dudleyi-dudleys-rush-prairie-moon-nursery.html
JUEF,Juncus effusus,PrairieMoon.com,https://www.prairiemoon.com/juncus-effusus-common-rush-prairie-moon-nursery.html
JUTE,Juncus tenuis,PrairieMoon.com,https://www.prairiemoon.com/juncus-tenuis-path-rush-prairie-moon-nursery.html
JUTO,Juncus torreyi,PrairieMoon.com,https://www.prairiemoon.com/juncus-torreyi-torreys-rush-prairie-moon-nursery.html
KOMA,Koeleria macrantha,PrairieMoon.com,https://www.prairiemoon.com/koeleria-macrantha-june-grass-prairie-moon-nursery.html
KRBI,Krigia biflora,PrairieMoon.com,https://www.prairiemoon.com/krigia-biflora-cynthia-prairie-moon-nursery.html
LAVE,Lathyrus venosus,PrairieMoon.com,https://www.prairiemoon.com/lathyrus-venosus-veiny-pea-prairie-moon-nursery.html
LELE2,Leersia lenticularis,PrairieMoon.com,https://www.prairiemoon.com/leersia-lenticularis-catchfly-grass-prairie-moon-nursery.html
LEOR,Leersia oryzoides,PrairieMoon.com,https://www.prairiemoon.com/leersia-oryzoides-rice-cut-grass-prairie-moon-nursery.html
LECA8,Lespedeza capitata,PrairieMoon.com,https://www.prairiemoon.com/lespedeza-capitata-round-headed-bush-clover-prairie-moon-nursery.html
LEVI7,Lespedeza virginica,PrairieMoon.com,https://www.prairiemoon.com/lespedeza-virginica-slender-bush-clover-prairie-moon-nursery.html
LIAS,Liatris aspera,PrairieMoon.com,https://www.prairiemoon.com/liatris-aspera-button-blazing-star-prairie-moon-nursery.html
LICY,Liatris cylindracea,PrairieMoon.com,https://www.prairiemoon.com/liatris-cylindracea-dwarf-blazing-star-prairie-moon-nursery.html
LISP,Liatris spicata,PrairieMoon.com,https://www.prairiemoon.com/liatris-spicata-dense-blazing-star
LISQ,Liatris squarrosa,PrairieMoon.com,https://www.prairiemoon.com/liatris-squarrosa-scaly-blazing-star-prairie-moon-nursery.html
LIMI9,Lilium michiganense,PrairieMoon.com,https://www.prairiemoon.com/lilium-michiganense-michigan-lily-prairie-moon-nursery.html
LIPH,Lilium philadelphicum,PrairieMoon.com,https://www.prairiemoon.com/lilium-philadelphicum-prairie-lily-prairie-moon-nursery.html
LISU4,Linum sulcatum,PrairieMoon.com,https://www.prairiemoon.com/linum-sulcatum-grooved-yellow-flax-prairie-moon-nursery.html
LOCA2,Lobelia cardinalis,PrairieMoon.com,https://www.prairiemoon.com/lobelia-cardinalis-cardinal-flower-prairie-moon-nursery.html
LOIN,Lobelia inflata,PrairieMoon.com,https://www.prairiemoon.com/lobelia-inflata-indian-tobacco-prairie-moon-nursery.html
LOSI,Lobelia siphilitica,PrairieMoon.com,https://www.prairiemoon.com/lobelia-siphilitica-great-blue-lobelia-prairie-moon-nursery.html
LOSP,Lobelia spicata,PrairieMoon.com,https://www.prairiemoon.com/lobelia-spicata-pale-spiked-lobelia-prairie-moon-nursery.html
LUAL2,Ludwigia alternifolia,PrairieMoon.com,https://www.prairiemoon.com/ludwigia-alternifolia-seedbox-prairie-moon-nursery.html
LUPE3,Lupinus perennis,PrairieMoon.com,https://www.prairiemoon.com/lupinus-perennis-wild-lupine-prairie-moon-nursery.html
LYAM,Lycopus americanus,PrairieMoon.com,https://www.prairiemoon.com/lycopus-americanus-water-horehound-prairie-moon-nursery.html
LYCI,Lysimachia ciliata,PrairieMoon.com,https://www.prairiemoon.com/lysimachia-ciliata-fringed-loosestrife-prairie-moon-nursery.html
LYHY,Lysimachia hybrida,PrairieMoon.com,https://www.prairiemoon.com/lysimachia-hybrida-river-loosestrife-prairie-moon-nursery.html
LYQU,Lysimachia quadriflora,PrairieMoon.com,https://www.prairiemoon.com/lysimachia-quadriflora-prairie-loosestrife-prairie-moon-nursery.html
LYAL4,Lythrum alatum,PrairieMoon.com,https://www.prairiemoon.com/lythrum-alatum-winged-loosestrife-prairie-moon-nursery.html
MARA7,Maianthemum racemosum,PrairieMoon.com,https://www.prairiemoon.com/smilacina-racemosa-solomons-plume-prairie-moon-nursery.html
MECA3,Menispermum canadense,PrairieMoon.com,https://www.prairiemoon.com/menispermum-canadense-moonseed
MEVI3,Mertensia virginica,PrairieMoon.com,https://www.prairiemoon.com/mertensia-virginica-virginia-bluebells-prairie-moon-nursery.html
MIRI,Mimulus ringens,PrairieMoon.com,https://www.prairiemoon.com/mimulus-ringens-monkey-flower-prairie-moon-nursery.html
MINY,Mirabilis nyctaginea,PrairieMoon.com,https://www.prairiemoon.com/mirabilis-nyctaginea-wild-four-oclock-prairie-moon-nursery.html
MOBR2,Monarda bradburiana,PrairieMoon.com,https://www.prairiemoon.com/monarda-bradburiana-bradburys-monarda-prairie-moon-nursery.html
MOCI,Monarda citriodora,PrairieMoon.com,https://www.prairiemoon.com/monarda-citriodora.html
MOFI,Monarda fistulosa,PrairieMoon.com,https://www.prairiemoon.com/monarda-fistulosa-wild-bergamot-prairie-moon-nursery.html
MOPU,Monarda punctata,PrairieMoon.com,https://www.prairiemoon.com/monarda-punctata-spotted-bee-balm-prairie-moon-nursery.html
MUME2,Muhlenbergia mexicana,PrairieMoon.com,https://www.prairiemoon.com/muhlenbergia-mexicana-leafy-satin-grass-prairie-moon-nursery.html
NELU,Nelumbo lutea,PrairieMoon.com,https://www.prairiemoon.com/nelumbo-lutea-american-lotus
OEBI,Oenothera biennis,PrairieMoon.com,https://www.prairiemoon.com/oenothera-biennis-common-evening-primrose-prairie-moon-nursery.html
OEPI2,Oenothera pilosella,PrairieMoon.com,https://www.prairiemoon.com/oenothera-pilosella-prairie-sundrops-prairie-moon-nursery.html
OLRI,Oligoneuron rigidum,PrairieMoon.com,https://www.prairiemoon.com/solidago-rigida-stiff-goldenrod-prairie-moon-nursery.html
OPHU,Opuntia humifusa,PrairieMoon.com,https://www.prairiemoon.com/opuntia-humifusa-eastern-prickly-pear-prairie-moon-nursery.html
OSCL,Osmorhiza claytonii,PrairieMoon.com,https://www.prairiemoon.com/osmorhiza-claytonii-sweet-cicely-prairie-moon-nursery.html
OSLO,Osmorhiza longistylis,PrairieMoon.com,https://www.prairiemoon.com/osmorhiza-longistylis-anise-root
OXVI,Oxalis violacea,PrairieMoon.com,https://www.prairiemoon.com/oxalis-violacea-violet-wood-sorrel-prairie-moon-nursery.html
OXRI,Oxypolis rigidior,PrairieMoon.com,https://www.prairiemoon.com/oxypolis-rigidior-cowbane-prairie-moon-nursery.html
PAAU3,Packera aurea,PrairieMoon.com,https://www.prairiemoon.com/packera-aurea-golden-ragwort
PAVI2,Panicum virgatum,PrairieMoon.com,https://www.prairiemoon.com/panicum-virgatum-switch-grass-prairie-moon-nursery.html
PAIN3,Parthenium integrifolium,PrairieMoon.com,https://www.prairiemoon.com/parthenium-integrifolium-wild-quinine-prairie-moon-nursery.html
PASE5,Paspalum setaceum,PrairieMoon.com,https://www.prairiemoon.com/paspalum-setaceum-hairy-lens-grass-prairie-moon-nursery.html
PAIN6,Passiflora incarnata,PrairieMoon.com,https://www.prairiemoon.com/passiflora-incarnata-purple-passion-flower-prairie-moon-nursery.html
PECA,Pedicularis canadensis,PrairieMoon.com,https://www.prairiemoon.com/pedicularis-canadensis-wood-betony-prairie-moon-nursery.html
PEVI,Peltandra virginica,PrairieMoon.com,https://www.prairiemoon.com/peltandra-virginica-arrow-arum
PECA7,Penstemon calycosus,PrairieMoon.com,https://www.prairiemoon.com/penstemon-calycosus-calico-beardtongue-prairie-moon-nursery.html
PEDI,Penstemon digitalis,PrairieMoon.com,https://www.prairiemoon.com/penstemon-digitalis-foxglove-beardtongue-prairie-moon-nursery.html
PEPA7,Penstemon pallidus,PrairieMoon.com,https://www.prairiemoon.com/penstemon-pallidus-pale-beardtongue-prairie-moon-nursery.html
PESE6,Penthorum sedoides,PrairieMoon.com,https://www.prairiemoon.com/penthorum-sedoides-ditch-stonecrop-prairie-moon-nursery.html
PEAM2,Perideridia americana,PrairieMoon.com,https://www.prairiemoon.com/perideridia-americana-wild-dill
PHPO2,Phaseolus polystachios,PrairieMoon.com,https://www.prairiemoon.com/phaseolus-polystachios-wild-kidney-bean
PHDI5,Phlox divaricata,PrairieMoon.com,https://www.prairiemoon.com/phlox-divaricata-wild-blue-phlox-prairie-moon-nursery.html
PHMA4,Phlox maculata,PrairieMoon.com,https://www.prairiemoon.com/phlox-maculata-wild-sweet-william-prairie-moon-nursery.html
PHPA9,Phlox paniculata,PrairieMoon.com,https://www.prairiemoon.com/phlox-paniculata-garden-phlox-prairie-moon-nursery.html
PHPI,Phlox pilosa,PrairieMoon.com,https://www.prairiemoon.com/phlox-pilosa-prairie-phlox-prairie-moon-nursery.html
PHLE5,Phryma leptostachya,PrairieMoon.com,https://www.prairiemoon.com/phryma-leptostachya-lopseed-prairie-moon-nursery.html
PHLA3,Phyla lanceolata,PrairieMoon.com,https://www.prairiemoon.com/phyla-lanceolata-lanceleaf-fog-fruit-prairie-moon-nursery.html
PHOP,Physocarpus opulifolius,PrairieMoon.com,https://www.prairiemoon.com/physocarpus-opulifolius-prairie-ninebark-prairie-moon-nursery.html
PHAN6,Physostegia angustifolia,PrairieMoon.com,https://www.prairiemoon.com/physostegia-angustifolia-narrow-leaved-obedient-plant-prairie-moon-nursery.html
PHVI8,Physostegia virginiana,PrairieMoon.com,https://www.prairiemoon.com/physostegia-virginiana-obedient-plant-prairie-moon-nursery.html
POPE,Podophyllum peltatum,PrairieMoon.com,https://www.prairiemoon.com/podophyllum-peltatum-may-apple-prairie-moon-nursery.html
PORE2,Polemonium reptans,PrairieMoon.com,https://www.prairiemoon.com/polemonium-reptans-jacobs-ladder-prairie-moon-nursery.html
POBI2,Polygonatum biflorum,PrairieMoon.com,https://www.prairiemoon.com/polygonatum-biflorum-solomons-seal-prairie-moon-nursery.html
PONU4,Polytaenia nuttallii,PrairieMoon.com,https://www.prairiemoon.com/polytaenia-nuttallii-prairie-parsley-prairie-moon-nursery.html
POCO14,Pontederia cordata,PrairieMoon.com,https://www.prairiemoon.com/pontederia-cordata-pickerelweed
PSOB3,Pseudognaphalium obtusifolium,PrairieMoon.com,https://www.prairiemoon.com/gnaphalium-obtusifolium-sweet-everlasting-prairie-moon-nursery.html
PTTR,Ptelea trifoliata,PrairieMoon.com,https://www.prairiemoon.com/ptelea-trifoliata-wafer-ash-prairie-moon-nursery.html
PYIN,Pycnanthemum incanum,PrairieMoon.com,https://www.prairiemoon.com/pycnanthemum-incanum-hoary-mountain-mint
PYMU,Pycnanthemum muticum,PrairieMoon.com,https://www.prairiemoon.com/pycnanthemum-muticum-clustered-mountain-mint
PYTE,Pycnanthemum tenuifolium,PrairieMoon.com,https://www.prairiemoon.com/pycnanthemum-tenuifolium-slender-mountain-mint-prairie-moon-nursery.html
PYVI,Pycnanthemum virginianum,PrairieMoon.com,https://www.prairiemoon.com/pycnanthemum-virginianum-mountain-mint-prairie-moon-nursery.html
RAFA,Ranunculus fascicularis,PrairieMoon.com,https://www.prairiemoon.com/ranunculus-fascicularis-early-buttercup-prairie-moon-nursery.html
RASC3,Ranunculus sceleratus,PrairieMoon.com,https://www.prairiemoon.com/ranunculus-sceleratus-annual-buttercup-prairie-moon-nursery.html
RACO3,Ratibida columnifera,PrairieMoon.com,https://www.prairiemoon.com/ratibida-columnifera-long-headed-coneflower-prairie-moon-nursery.html
RAPI,Ratibida pinnata,PrairieMoon.com,https://www.prairiemoon.com/ratibida-pinnata-yellow-coneflower-prairie-moon-nursery.html
RHVI,Rhexia virginica,PrairieMoon.com,https://www.prairiemoon.com/rhexia-virginica-meadow-beauty
RHAR4,Rhus aromatica,PrairieMoon.com,https://www.prairiemoon.com/rhus-aromatica-fragrant-sumac-prairie-moon-nursery.html
ROCA4,Rosa carolina,PrairieMoon.com,https://www.prairiemoon.com/rosa-carolina-pasture-rose-prairie-moon-nursery.html
ROPA,Rosa palustris,PrairieMoon.com,https://www.prairiemoon.com/rosa-palustris-swamp-rose-prairie-moon-nursery.html
ROSE2,Rosa setigera,PrairieMoon.com,https://www.prairiemoon.com/rosa-setigera-illinois-rose-prairie-moon-nursery.html
RUFU2,Rudbeckia fulgida,PrairieMoon.com,https://www.prairiemoon.com/rudbeckia-fulgida-orange-coneflower-prairie-moon-nursery.html
RUHI2,Rudbeckia hirta,PrairieMoon.com,https://www.prairiemoon.com/rudbeckia-hirta-black-eyed-susan-prairie-moon-nursery.html
RULA3,Rudbeckia laciniata,PrairieMoon.com,https://www.prairiemoon.com/rudbeckia-laciniata-wild-golden-glow-prairie-moon-nursery.html
RUTR2,Rudbeckia triloba,PrairieMoon.com,https://www.prairiemoon.com/rudbeckia-triloba-brown-eyed-susan-prairie-moon-nursery.html
RUHU,Ruellia humilis,PrairieMoon.com,https://www.prairiemoon.com/ruellia-humilis-wild-petunia-prairie-moon-nursery.html
RUST2,Ruellia strepens,PrairieMoon.com,https://www.prairiemoon.com/ruellia-strepens-smooth-wild-petunia-prairie-moon-nursery.html
RUAL4,Rumex altissimus,PrairieMoon.com,https://www.prairiemoon.com/rumex-altissimus-pale-dock-prairie-moon-nursery.html
SAAN,Sabatia angularis,PrairieMoon.com,https://www.prairiemoon.com/sabatia-angularis-rosepink-prairie-moon-nursery.html
SALA2,Sagittaria latifolia,PrairieMoon.com,https://www.prairiemoon.com/sagittaria-latifolia-common-arrowhead-prairie-moon-nursery.html
SAHU2,Salix humilis,PrairieMoon.com,https://www.prairiemoon.com/salix-humilis-prairie-willow-prairie-moon-nursery.html
SAAZ,Salvia azurea,PrairieMoon.com,https://www.prairiemoon.com/salvia-azurea-blue-sage-prairie-moon-nursery.html
SALY2,Salvia lyrata,PrairieMoon.com,https://www.prairiemoon.com/salvia-lyrata-lyre-leaved-sage-prairie-moon-nursery.html
SACA13,Sanguinaria canadensis,PrairieMoon.com,https://www.prairiemoon.com/sanguinaria-canadensis-bloodroot-prairie-moon-nursery.html
SCSC,Schizachyrium scoparium,PrairieMoon.com,https://www.prairiemoon.com/schizachyrium-scoparium-little-bluestem-prairie-moon-nursery.html
SCAT2,Scirpus atrovirens,PrairieMoon.com,https://www.prairiemoon.com/scirpus-atrovirens-dark-green-bulrush-prairie-moon-nursery.html
SCCY,Scirpus cyperinus,PrairieMoon.com,https://www.prairiemoon.com/scirpus-cyperinus-wool-grass-prairie-moon-nursery.html
SCPE4,Scirpus pendulus,PrairieMoon.com,https://www.prairiemoon.com/scirpus-pendulus-rufous-bulrush-prairie-moon-nursery.html
SCMA2,Scrophularia marilandica,PrairieMoon.com,https://www.prairiemoon.com/scrophularia-marilandica-late-figwort-prairie-moon-nursery.html
SCIN,Scutellaria incana,PrairieMoon.com,https://www.prairiemoon.com/scutellaria-incana-hoary-skullcap-prairie-moon-nursery.html
SCLA2,Scutellaria lateriflora,PrairieMoon.com,https://www.prairiemoon.com/scutellaria-lateriflora-mad-dog-skullcap-prairie-moon-nursery.html
SCOV,Scutellaria ovata,PrairieMoon.com,https://www.prairiemoon.com/scutellaria-ovata-heart-leaved-skullcap-prairie-moon-nursery.html
SEMA11,Senna marilandica,PrairieMoon.com,https://www.prairiemoon.com/senna-marilandica-maryland-senna-prairie-moon-nursery.html
SIAN,Sicyos angulatus,PrairieMoon.com,https://www.prairiemoon.com/sicyos-angulatus-bur-cucumber-prairie-moon-nursery.html
SIRE2,Silene regia,PrairieMoon.com,https://www.prairiemoon.com/silene-regia-royal-catchfly-prairie-moon-nursery.html
SIST,Silene stellata,PrairieMoon.com,https://www.prairiemoon.com/silene-stellata-starry-campion-prairie-moon-nursery.html
SIVI4,Silene virginica,PrairieMoon.com,https://www.prairiemoon.com/silene-virginica-fire-pink-prairie-moon-nursery.html
SIIN2,Silphium integrifolium,PrairieMoon.com,https://www.prairiemoon.com/silphium-integrifolium-rosin-weed-prairie-moon-nursery.html
SILA3,Silphium laciniatum,PrairieMoon.com,https://www.prairiemoon.com/silphium-laciniatum-compass-plant-prairie-moon-nursery.html
SIPE2,Silphium perfoliatum,PrairieMoon.com,https://www.prairiemoon.com/silphium-perfoliatum-cup-plant-prairie-moon-nursery.html
SITE,Silphium terebinthinaceum,PrairieMoon.com,https://www.prairiemoon.com/silphium-terebinthinaceum-prairie-dock-prairie-moon-nursery.html
SITR7,Silphium trifoliatum,PrairieMoon.com,https://www.prairiemoon.com/silphium-trifoliatum-whorled-rosin-weed-prairie-moon-nursery.html
SIAL3,Sisyrinchium albidum,PrairieMoon.com,https://www.prairiemoon.com/sisyrinchium-albidum-common-blue-eyed-grass-prairie-moon-nursery.html
SIAN3,Sisyrinchium angustifolium,PrairieMoon.com,https://www.prairiemoon.com/sisyrinchium-angustifolium-stout-blue-eyed-grass-prairie-moon-nursery.html
SISU2,Sium suave,PrairieMoon.com,https://www.prairiemoon.com/sium-suave-tall-water-parsnip-prairie-moon-nursery.html
SOCA4,Solidago caesia,PrairieMoon.com,https://www.prairiemoon.com/solidago-caesia-blue-stemmed-goldenrod-prairie-moon-nursery.html
SOFL2,Solidago flexicaulis,PrairieMoon.com,https://www.prairiemoon.com/solidago-flexicaulis-zig-zag-goldenrod-prairie-moon-nursery.html
SOGI,Solidago gigantea,PrairieMoon.com,https://www.prairiemoon.com/solidago-gigantea-late-goldenrod-prairie-moon-nursery.html
SOJU,Solidago juncea,PrairieMoon.com,https://www.prairiemoon.com/solidago-juncea-early-goldenrod-prairie-moon-nursery.html
SONE,Solidago nemoralis,PrairieMoon.com,https://www.prairiemoon.com/solidago-nemoralis-old-field-goldenrod-prairie-moon-nursery.html
SOOD,Solidago odora,PrairieMoon.com,https://www.prairiemoon.com/solidago-odora.html
SOPA2,Solidago patula,PrairieMoon.com,https://www.prairiemoon.com/solidago-patula-swamp-goldenrod-prairie-moon-nursery.html
SORU2,Solidago rugosa,PrairieMoon.com,https://www.prairiemoon.com/solidago-rugosa-wrinkle-leaf-goldenrod
SOSP2,Solidago speciosa,PrairieMoon.com,https://www.prairiemoon.com/solidago-speciosa-showy-goldenrod-prairie-moon-nursery.html
SOUL,Solidago uliginosa,PrairieMoon.com,https://www.prairiemoon.com/solidago-uliginosa-bog-goldenrod-prairie-moon-nursery.html
SOUL2,Solidago ulmifolia,PrairieMoon.com,https://www.prairiemoon.com/solidago-ulmifolia-elm-leaved-goldenrod-prairie-moon-nursery.html
SONU2,Sorghastrum nutans,PrairieMoon.com,https://www.prairiemoon.com/sorghastrum-nutans-indian-grass-prairie-moon-nursery.html
SPAM,Sparganium americanum,PrairieMoon.com,https://www.prairiemoon.com/sparganium-americanum-american-bur-reed-prairie-moon-nursery.html
SPOB,Sphenopholis obtusata,PrairieMoon.com,https://www.prairiemoon.com/sphenopholis-obtusata-prairie-wedgegrass-prairie-moon-nursery.html
SPCO16,Sporobolus compositus,PrairieMoon.com,https://www.prairiemoon.com/sporobolus-asper-rough-dropseed-prairie-moon-nursery.html
STTE,Stachys tenuifolia,PrairieMoon.com,https://www.prairiemoon.com/stachys-tenuifolia-smooth-hedgenettle
STTR,Staphylea trifolia,PrairieMoon.com,https://www.prairiemoon.com/staphylea-trifolia-bladdernut-prairie-moon-nursery.html
STHE9,Strophostyles helvola,PrairieMoon.com,https://www.prairiemoon.com/strophostyles-helvola-trailing-wild-bean
STLE6,Strophostyles leiosperma,PrairieMoon.com,https://www.prairiemoon.com/strophostyles-leiosperma-small-wild-bean-prairie-moon-nursery.html
SYOR,Symphoricarpos orbiculatus,PrairieMoon.com,https://www.prairiemoon.com/symphoricarpos-orbiculatus-coralberry-prairie-moon-nursery.html
SYCO4,Symphyotrichum cordifolium,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-cordifolium-heart-leaved-aster
SYDR,Symphyotrichum drummondii,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-drummondii-drummonds-aster
SYER,Symphyotrichum ericoides,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-ericoides-heath-aster
SYLA3,Symphyotrichum laeve,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-laeve-smooth-blue-aster
SYLA6,Symphyotrichum lanceolatum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-lanceolatum-panicled-aster
SYLA4,Symphyotrichum lateriflorum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-lateriflorum-calico-aster
SYNO2,Symphyotrichum novae-angliae,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-novae-angliae-new-england-aster
SYOB,Symphyotrichum oblongifolium,PrairieMoon.com,https://www.prairiemoon.com/symphiotrichum-oblongifolium-aromatic-aster
SYOO,Symphyotrichum oolentangiense,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-oolentangiense-sky-blue-aster
SYPI2,Symphyotrichum pilosum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-pilosus-frost-aster
SYPR5,Symphyotrichum praealtum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-praealtum-willow-aster
SYPU,Symphyotrichum puniceum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-puniceum-swamp-aster
SYSH,Symphyotrichum shortii,PrairieMoon.com,https://www.prairiemoon.com/aster-shortii-shorts-aster-prairie-moon-nursery.html
SYUR,Symphyotrichum urophyllum,PrairieMoon.com,https://www.prairiemoon.com/symphyotrichum-urophyllum-arrow-leaved-aster
TAIN,Taenidia integerrima,PrairieMoon.com,https://www.prairiemoon.com/taenidia-integerrima-yellow-pimpernel-prairie-moon-nursery.html
TEVI,Tephrosia virginiana,PrairieMoon.com,https://www.prairiemoon.com/tephrosia-virginiana-goats-rue-prairie-moon-nursery.html
TECA3,Teucrium canadense,PrairieMoon.com,https://www.prairiemoon.com/teucrium-canadense-germander-prairie-moon-nursery.html
THDA,Thalictrum dasycarpum,PrairieMoon.com,https://www.prairiemoon.com/thalictrum-dasycarpum-purple-meadow-rue-prairie-moon-nursery.html
THDI,Thalictrum dioicum,PrairieMoon.com,https://www.prairiemoon.com/thalictrum-dioicum-early-meadow-rue-prairie-moon-nursery.html
TROH,Tradescantia ohiensis,PrairieMoon.com,https://www.prairiemoon.com/tradescantia-ohiensis-ohio-spiderwort-prairie-moon-nursery.html
TRVI,Tradescantia virginiana,PrairieMoon.com,https://www.prairiemoon.com/tradescantia-virginiana-virginia-spiderwort-prairie-moon-nursery.html
TRFL2,Tridens flavus,PrairieMoon.com,https://www.prairiemoon.com/tridens-flavus-purpletop-prairie-moon-nursery.html
TRGR4,Trillium grandiflorum,PrairieMoon.com,https://www.prairiemoon.com/trillium-grandiflorum-large-flowered-trillium-prairie-moon-nursery.html
TRPE4,Triodanis perfoliata,PrairieMoon.com,https://www.prairiemoon.com/triodanis-perfoliata-venus-looking-glass-prairie-moon-nursery.html
TRPE5,Triosteum perfoliatum,PrairieMoon.com,https://www.prairiemoon.com/triosteum-perfoliatum-late-horse-gentian
UVGR,Uvularia grandiflora,PrairieMoon.com,https://www.prairiemoon.com/uvularia-grandiflora-bellwort-prairie-moon-nursery.html
UVSE,Uvularia sessilifolia,PrairieMoon.com,https://www.prairiemoon.com/uvularia-sessilifolia-sessile-leaf-bellwort-prairie-moon-nursery.html
VEHA2,Verbena hastata,PrairieMoon.com,https://www.prairiemoon.com/verbena-hastata-blue-vervain-prairie-moon-nursery.html
